# Original filename: 0037_JAR_2017-08-24.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
19821477	42	RESP=1
19832787	42	STIM=6
19842177	42	RESP=2
19848646	42	STIM=3
19854374	42	RESP=2
19866593	42	STIM=2
19874902	42	RESP=2
19884778	42	STIM=3
19888856	42	RESP=2
19901647	42	STIM=j
19905405	42	RESP=1
19917774	42	STIM=s
19924225	42	RESP=1
19933496	42	STIM=x
19937258	42	RESP=1
19949477	42	STIM=a
19951787	42	RESP=1
19967964	42	STIM=2
19976110	42	RESP=2
19986837	42	STIM=l
19993054	42	RESP=1
20003560	42	STIM=v
20006569	42	RESP=1
20018957	42	STIM=8
20025409	42	RESP=2
20035705	42	STIM=8
20041003	42	RESP=2
20052100	42	STIM=q
20058298	42	RESP=1
20069660	42	STIM=c
20072874	42	RESP=1
20086934	42	STIM=5
20095020	42	RESP=2
20102106	42	STIM=9
20107632	42	RESP=2
20117926	42	STIM=g
20123592	42	RESP=1
20134456	42	STIM=r
20139481	42	RESP=1
20149990	42	STIM=i
20154117	42	RESP=1
20167123	42	STIM=d
20171768	42	RESP=1
20182164	42	STIM=2
20191445	42	RESP=2
20199585	42	STIM=6
20205208	42	RESP=1
20217455	42	STIM=q
20222970	42	RESP=1
20232819	42	STIM=x
20244780	42	RESP=1
20250921	42	STIM=r
20254607	42	RESP=1
20268070	42	STIM=r
20276227	42	RESP=1
20284664	42	STIM=m
20289841	42	RESP=1
20302306	42	STIM=k
20306696	42	RESP=1
20318888	42	STIM=o
20324550	42	RESP=1
20333919	42	STIM=v
20337839	42	RESP=1
20349107	42	STIM=l
20354216	42	RESP=1
20364804	42	STIM=l
20368419	42	RESP=1
20381847	42	STIM=e
20386891	42	RESP=1
20398477	42	STIM=c
20405055	42	RESP=1
20414674	42	STIM=a
20422237	42	RESP=1
20430206	42	STIM=h
20435539	42	RESP=1
20448438	42	STIM=2
20452700	42	RESP=2
20466287	42	STIM=s
20471188	42	RESP=1
20483192	42	STIM=2
20488723	42	RESP=2
20501871	42	STIM=v
20509485	42	RESP=1
20518166	42	STIM=i
20527085	42	RESP=1
20536513	42	STIM=m
20541910	42	RESP=1
20552886	42	STIM=z
20557944	42	RESP=1
20568964	42	STIM=v
20576783	42	RESP=1
20587059	42	STIM=t
20592131	42	RESP=1
20604074	42	STIM=4
20610781	42	RESP=2
20619081	42	STIM=w
20626082	42	RESP=1
20636002	42	STIM=w
20639149	42	RESP=1
20651297	42	STIM=d
20656604	42	RESP=1
20668725	42	STIM=y
20676862	42	RESP=1
20684830	42	STIM=t
20691746	42	RESP=1
20703679	42	STIM=k
20707953	42	RESP=1
20720128	42	STIM=u
20726836	42	RESP=1
20735925	42	STIM=f
20739802	42	RESP=1
20752603	42	STIM=6
20761167	42	RESP=2
20768527	42	STIM=l
20776405	42	RESP=2
20787374	42	STIM=0
20792218	42	RESP=2
20805900	42	STIM=x
20812600	42	RESP=1
20822735	42	STIM=v
20828278	42	RESP=1
20839315	42	STIM=r
20841780	42	RESP=1
20855954	42	STIM=w
20862662	42	RESP=1
20874312	42	STIM=e
20877957	42	RESP=1
20890403	42	STIM=1
20896141	42	RESP=1
20908642	42	STIM=2
20914134	42	RESP=2
20924183	42	STIM=b
20929857	42	RESP=1
20941558	42	STIM=c
20946165	42	RESP=1
20958659	42	STIM=n
20965596	42	RESP=1
20973872	42	STIM=h
20980763	42	RESP=1
20990089	42	STIM=3
20999665	42	RESP=1
21007404	42	STIM=m
21016316	42	RESP=1
21023551	42	STIM=0
21032247	42	RESP=2
21041291	42	STIM=2
21046968	42	RESP=2
21059433	42	STIM=j
21066143	42	RESP=1
21076637	42	STIM=8
21081633	42	RESP=2
21093046	42	STIM=5
21099572	42	RESP=2
21109769	42	STIM=w
21114448	42	RESP=2
21126536	42	STIM=f
21133674	42	RESP=1
21144871	42	STIM=f
21149527	42	RESP=1
21162980	42	STIM=a
21171022	42	RESP=1
21180645	42	STIM=e
21184707	42	RESP=1
21199367	42	STIM=9
21206559	42	RESP=2
21216476	42	STIM=h
21223985	42	RESP=1
21232368	42	STIM=j
21239725	42	RESP=1
21248091	42	STIM=c
21255098	42	RESP=1
21266608	42	STIM=z
21270977	42	RESP=1
21284735	42	STIM=y
21288634	42	RESP=1
21303377	42	STIM=4
21310033	42	RESP=2
21318638	42	STIM=z
21325859	42	RESP=1
21337257	42	STIM=f
21343389	42	RESP=1
21353192	42	STIM=y
21357594	42	RESP=2
21368439	42	STIM=i
21373950	42	RESP=1
21383990	42	STIM=s
21388491	42	RESP=1
21402224	42	STIM=s
21406313	42	RESP=1
21419044	42	STIM=w
21423824	42	RESP=1
21436349	42	STIM=3
21443808	42	RESP=2
21453648	42	STIM=z
21457627	42	RESP=1
21472380	42	STIM=y
21477467	42	RESP=1
21490293	42	STIM=k
21495827	42	RESP=1
21506620	42	STIM=l
21511441	42	RESP=1
21522494	42	STIM=o
21527894	42	RESP=1
21539557	42	STIM=x
21543283	42	RESP=1
21557612	42	STIM=g
21562391	42	RESP=1
21574576	42	STIM=w
21578175	42	RESP=1
21591542	42	STIM=3
21596527	42	RESP=2
21610203	42	STIM=k
21612805	42	RESP=1
21629150	42	STIM=0
21634033	42	RESP=2
21644290	42	STIM=p
21652033	42	RESP=1
21659935	42	STIM=k
21663389	42	RESP=1
21675015	42	STIM=5
21679919	42	RESP=2
21690970	42	STIM=b
21693932	42	RESP=1
21707751	42	STIM=c
21710449	42	RESP=1
21723536	42	STIM=b
21728755	42	RESP=1
21741038	42	STIM=r
21744723	42	RESP=1
21757475	42	STIM=t
21761007	42	RESP=1
21774042	42	STIM=p
21781040	42	RESP=1
