# Original filename: 0044_AFZ_2017-05-17.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
19885235	42	RESP=1
19898604	42	STIM=1
19904775	42	RESP=2
19913715	42	STIM=y
19924025	42	RESP=1
19929020	42	STIM=e
19935379	42	RESP=1
19947031	42	STIM=i
19951763	42	RESP=1
19964426	42	STIM=r
19970330	42	RESP=1
19981232	42	STIM=r
19985676	42	RESP=1
19998075	42	STIM=n
20002562	42	RESP=1
20016491	42	STIM=j
20022296	42	RESP=1
20033365	42	STIM=9
20039896	42	RESP=2
20050318	42	STIM=i
20054628	42	RESP=1
20067545	42	STIM=d
20071827	42	RESP=1
20084247	42	STIM=c
20088322	42	RESP=1
20099977	42	STIM=0
20105446	42	RESP=2
20117532	42	STIM=s
20121880	42	RESP=1
20133325	42	STIM=b
20136871	42	RESP=1
20150055	42	STIM=2
20156004	42	RESP=2
20168342	42	STIM=0
20174561	42	RESP=2
20186876	42	STIM=j
20191095	42	RESP=2
20205622	42	STIM=x
20215218	42	RESP=1
20222452	42	STIM=g
20228147	42	RESP=1
20239160	42	STIM=l
20248062	42	RESP=1
20255303	42	STIM=f
20259279	42	RESP=1
20272267	42	STIM=9
20279273	42	RESP=2
20291079	42	STIM=v
20296745	42	RESP=1
20309878	42	STIM=d
20314864	42	RESP=1
20325547	42	STIM=s
20330811	42	RESP=1
20343518	42	STIM=9
20348924	42	RESP=2
20359870	42	STIM=8
20371762	42	RESP=2
20375394	42	STIM=1
20380384	42	RESP=2
20390414	42	STIM=9
20398578	42	RESP=2
20408081	42	STIM=q
20414424	42	RESP=1
20423591	42	STIM=3
20431660	42	RESP=1
20439606	42	STIM=8
20444563	42	RESP=2
20456608	42	STIM=f
20465882	42	RESP=1
20474555	42	STIM=f
20477983	42	RESP=1
20489937	42	STIM=n
20497993	42	RESP=1
20506856	42	STIM=t
20514099	42	RESP=1
20524262	42	STIM=i
20528893	42	RESP=1
20542274	42	STIM=d
20547195	42	RESP=1
20557738	42	STIM=1
20564381	42	RESP=2
20573609	42	STIM=9
20580469	42	RESP=1
20591032	42	STIM=5
20601305	42	RESP=2
20609832	42	STIM=v
20615720	42	RESP=1
20625434	42	STIM=z
20629066	42	RESP=1
20640645	42	STIM=j
20645845	42	RESP=1
20655749	42	STIM=c
20662667	42	RESP=1
20672311	42	STIM=w
20678711	42	RESP=1
20688525	42	STIM=0
20694011	42	RESP=1
20706124	42	STIM=n
20712104	42	RESP=1
20721652	42	STIM=o
20729473	42	RESP=1
20737583	42	STIM=1
20746733	42	RESP=2
20753124	42	STIM=5
20760210	42	RESP=2
20770195	42	STIM=m
20777469	42	RESP=1
20786850	42	STIM=7
20792798	42	RESP=2
20802075	42	STIM=t
20810031	42	RESP=1
20817601	42	STIM=w
20821700	42	RESP=1
20834141	42	STIM=s
20836757	42	RESP=1
20851052	42	STIM=v
20857043	42	RESP=1
20869540	42	STIM=h
20878205	42	RESP=1
20888129	42	STIM=i
20894220	42	RESP=1
20903348	42	STIM=s
20906314	42	RESP=1
20918916	42	STIM=p
20924616	42	RESP=1
20934709	42	STIM=i
20938896	42	RESP=1
20952582	42	STIM=m
20964346	42	RESP=1
20969414	42	STIM=a
20974354	42	RESP=1
20985577	42	STIM=z
20990766	42	RESP=1
21001388	42	STIM=5
21007989	42	RESP=2
21018862	42	STIM=w
21023101	42	RESP=1
21034463	42	STIM=w
21038144	42	RESP=1
21049905	42	STIM=t
21056250	42	RESP=1
21068134	42	STIM=x
21079355	42	RESP=1
21084436	42	STIM=p
21089803	42	RESP=1
21100788	42	STIM=q
21105902	42	RESP=1
21119640	42	STIM=h
21123226	42	RESP=1
21137246	42	STIM=t
21142745	42	RESP=1
21154902	42	STIM=x
21161304	42	RESP=1
21170802	42	STIM=i
21175907	42	RESP=2
21187455	42	STIM=j
21193502	42	RESP=1
21204448	42	STIM=w
21210821	42	RESP=1
21220009	42	STIM=j
21224881	42	RESP=1
21235292	42	STIM=u
21240823	42	RESP=1
21252488	42	STIM=b
21257870	42	RESP=1
21269014	42	STIM=n
21277050	42	RESP=1
21285422	42	STIM=e
21292117	42	RESP=1
21301426	42	STIM=q
21306463	42	RESP=1
21319766	42	STIM=b
21333294	42	RESP=1
21336008	42	STIM=q
21341291	42	RESP=1
21353483	42	STIM=h
21359100	42	RESP=1
21369091	42	STIM=z
21373938	42	RESP=1
21386168	42	STIM=o
21390534	42	RESP=1
21403540	42	STIM=t
21410011	42	RESP=1
21419679	42	STIM=c
21426729	42	RESP=2
21435534	42	STIM=j
21439148	42	RESP=1
21453283	42	STIM=c
21459854	42	RESP=1
21470639	42	STIM=o
21477896	42	RESP=1
21486829	42	STIM=0
21492436	42	RESP=2
21505616	42	STIM=8
21513276	42	RESP=2
21524257	42	STIM=4
21529845	42	RESP=2
21541254	42	STIM=1
21546996	42	RESP=2
21556487	42	STIM=6
21562763	42	RESP=2
21574740	42	STIM=c
21577926	42	RESP=1
21590022	42	STIM=q
21594125	42	RESP=1
21606978	42	STIM=z
21614986	42	RESP=1
21623043	42	STIM=j
21628066	42	RESP=1
21639765	42	STIM=k
21652298	42	RESP=1
21655722	42	STIM=o
21662908	42	RESP=1
21674127	42	STIM=d
21679875	42	RESP=1
21691880	42	STIM=k
21700846	42	RESP=1
21709854	42	STIM=c
21715005	42	RESP=1
21724979	42	STIM=7
21731255	42	RESP=2
21743236	42	STIM=m
21753414	42	RESP=1
21761771	42	STIM=7
21770935	42	RESP=2
21779050	42	STIM=b
21787479	42	RESP=1
21794059	42	STIM=r
21800827	42	RESP=1
21810434	42	STIM=k
21817401	42	RESP=1
21828845	42	STIM=2
21834659	42	RESP=2
